,pos_words,count,documents
82,연애,7,"['원래 20대 남자들은별 생각없이 살지 않나요?일반화의 오류인가. 제가 그랬거든요 연애하고 술먹고 놀러 다니고.그래서 지금 먹고 살기 힘드네요.', '남 연애는 그냥 판단말고 있어야지. 인생 책임져줄것도 아님서', '연애는 자유 빠순이도 영부인 해보겠다 고 설치는판에.']"
83,반갑다,6,"['저도 친정이 논산이라 반갑네요저희 아버지도 월요일에 아스트라제네카 맞았는데 두통이 있었는데 타이레놀 2알에 깨끗하게 해결됐네요', '나레스 딴지에서 논산분을 만나니 저도 반갑습니다 아버님께서도 별 이상 없으셨다니 다행이고 늘 건강하시길 빌께요.', '그냥 서로 필요한 게 없으니 자연스레 끊어지는 거죠다시 만나면 반가울지 몰라도 또 자연스레 끊어지겠죠']"
84,품격,6,"['이니의품격 뻘짓이지요남팔아서 딛고 올라가면 언젠가 대권 도전할 기반을 마련할 수 있을 거라고개꿈이지요', '고래새우탕 이런 거는 우리가 열심히 퍼나르고 대선 토론에선 품격 있게 가야지', '대통령의 품격이네요 오늘 하루 스트레스가 이렇게 풀리는군요감사합니다']"
85,고급,6,"['세금 감면해주고 수억오른 집갑 차액은 군장병 급식 고급지게 바꾸게 기부하라고 해', '오뚜기 짜장면 보급형 면발이 조금 얇습니다.오뚜기 진짜장 고급형', '최고급인재들이 몰리는 직업이죠']"
86,사귀다,6,"['출근하는 남자 저는 매일 핑계를 댑니다. 사람 사귀는 방법을 바꿔야 하겠습니다.', '한예슬이 무슨 대선나온다는 것도 아닌데 사귀는 사람이 뭔 상관이냔', '저들이 사귀면 나라가 공산화되나????????']"
87,아끼다,6,"['나라구님 저희는 애초에 .재난지원금 대상 업종도아니었어요.근데 확실한 매출 상승이 있었습니다. 딴데서 아낀돈을 저희한테 썼다가 맞겠죠.', '대선까지는 싸움판을 피하면서 체력을 아끼겠다는 계산이군요.', '1이 지사는 이날 방송사 인터뷰에서 조국 사태 문제는 이미 정쟁의 수단이 됐는데 거기에 제가 깊이 관여하고 싶지 않다 며 이같이 말했다. 2 하지만 이재명 지사 측은 조국 사태에 대해서는 끝까지 입을 다물겠다는 입장인 것으로 알려졌다. 한 캠프 관계자는 조국 사태에 대해서는 말을 아끼는 것이 전략적으로 이득이라는 판단 아니겠나. 이른바 전략적 침묵이라고 보면 된다 고 말했다. 송영길 대표에 동조해 조국 전 장관에 대해 비판적 입장을 취할 경우 다가오는 경선에서 불리하게 작용할 수 밖에 없고 거꾸로 조국 전 장관에 대해 경쟁자들처럼 동정론을 펼 경우 중도층이 떨어져 나갈 수 밖에 없는 상황이라는 것이다. 침묵이 곧 금 이라는 입장을 취할 수 밖에 없다는 설명이다. 나는 이게 이 사람의 본질이라고 생각합니다.']"
88,축하,6,"['네 요즘 대학교들은 입학축하 물품 보내주시더라구요.', '어여쁜 딸 순산하시고 눈뜬거 축하드려요', '아고 너무 이쁘네요. 축하드립니다']"
89,호감,6,"['민주당끄나풀 그냥 토론에서 남는 이미지만 보면 이재명이 챙겨갈 건 챙겨가는 토론이었다고 봐야 함그 정도 토론이면 여권이나 이재명호감층에서는 이재명이 이겼다 정신승리 쌉가능한 정도라', '저도 성남시장 할때부터 행정을 잘하는 거 같아 호감을 갖고 있었는데n경기도 적자 내는거 보면서 점차 좀 이상하다고 느끼고 있네요', '똥파리들 때문에 반대 심리로 호감이 생겼는데 그 후 볼매인 정치인입니다. 응원합니다 그래도 저는 추미애 전 당대표가 더 좋아요']"
90,명예,6,"['바겨사 극공감합니다. 꼭 명예회복하시고 크기에 맞는 위치에 가시길 바래요. 넘 큰 분이세요. 가족분들도.', '명예무공 훈장이 아니라 그냥 명예훈장 입니다. congress medal of honor가 정식 명칭임.', '올림픽 불참을 선언해야 한다. 독도 포기하면 올림픽 전체성적 1위 해도 의미가 없다. 그리고 국위선양보다 지 성공과 명예가 더 중요한 사람들은 올림픽 이라는 국가대항전 말고 다른 경기들을 통해 성공하면 된다.']"
91,설레다,5,"['역시나 안철수한테 정치를 배워서 그런지 이준석도 설레발이 좀 있어요.이제 본격적으로 미통당시절 악마들과 인파이팅 해야 할 텐데.맨탈이 견디려나?', '설레발.추천 드리자 마자 투런 쳐 맞았네요추천 드린거 환불요', '아 씨 키배 뜰 생각에 설레서 들어왔는데']"
92,귀하다,5,"['정치적 식견도 점점 갖춰나가고 있더군요. 머지 않은 장래에 정말로 귀하다는 진보 반페미 여성 평론가를 볼 수 있을 듯합니다', '비올이 그러게요 귀하디 귀한 사인본이라니 어떻게 잘 지내시죠? 조만간 얼굴볼 날이 찾아오길 기대합니다', '귀하디 귀한 사인 본']"
93,할인,5,"['안심소득은n기존 복지혜택 없애고n돈으로 퉁치는 제도예요nxa0n기초생활수급자한테n수급비 전기요금할인 쌀지원 의료비 지원 등 다 빼고n돈 하나로 퉁치는겁니다', '처음으로 프로젝터 구입을 아마존에서 할인 많이 한다고 해서 87달러에 1080p 와이파이 프로젝터 구입 배송중인데 한번 도전 마눌님 등짝스매싱은 기본', '한근두근다람쥐 근데 유통기한하고 섭취기한은 다르니까유하루남은거 할인으로 사서 며칠 냉장고에 넣어놓고 먹어도 별탈 없더라구요']"
94,반하다,5,"['그것 맞는데. 이낙연의 지지율은 친문 기반이었음. 온전한 자기 지지율이 아니었지. 그에 반해서 이재명 지지자는 이재명을 진짜 지지하는 것', '드라군 덤프 빈차는 제동력 상당합니다 그에 반해 늦게 잡으면 벤츠 할애비래도 안 되요물론 벤츠 나쁜넘이긴 하네요', '제페르디xa0목수정은 아직도 여전히 정부에 반하는 글들을 쓰고 있죠.nnxa0n백신불신에 솔잎차타령까지']"
95,존경,5,"['ㅜㅜ 우리가 조국이다 당신을 잊지 않습니다 당신을 존경합니다 당신이 마음 아픕니다', '어떻게 이 나이에 이런 마음을 가질 수 있지? 존경스럽습니다.', '정말 완벽한 사람의 전형을 보는 것 같습니다 존경합니다']"
96,해내다,5,"['뇌내망상을 인간으로서 쪽팔린 줄도 모르고 배설하듯 주둥이로 토해내는 짓꺼릴 잘하면 틀림없이 국혐의 인재상에 부합합니다.', '니들이 주도한 게 아니라고?중앙정부가 못 해낸 일을 해냈다 며 자화자찬하더니 이제 와서 지들이 한게 아니라고???', '언론개혁은 이제 사명이자 숙명입니다 반드시 해내야 됩니다 기더기들은 이 대한민국의 암덩어리입니다']"
97,수익,5,"['와우 축하드립니다.6.1일에 어떤 거래를 성사시키셨나요? 국내장에서 일일 수익 42면 역대급이네요', '저도 인터파크 총 2주 받았는데 수익률 28프로', '전자랜드가 부동산 빼고는 수익이 별로 라서.']"
98,완성,5,"['이미 베네수엘라행은 탔고저자는 완성시킬 자', '지금 어느 정도 개혁완성단계에 있는 것도 아닌데 정권 넘어가면그냥 끝입니다. 물리적 시간이 검찰개혁 언론개혁 과정은 계속 할 수 있어도 완성은 못해요. 쟤들은 정권잡으면 그냥 중단시키고 도로 돌려놓습니다.', '디젤국뽕 ut 답답하신 분이네. 지금 검찰개혁 안해요? 계속 하고 있죠? 근데 그게 문대통령 남은 임기에 완성되요?그건 아니죠. 이 개혁작업 자체가 원래부터 5년안에 가능한 작업이 아니고몇번의 정권연장을 해야 자리잡는 작업이에요.그래서 이해찬대표가 20년집권해야 한다 했던 거에요.검찰개혁 언론개혁 완성하는 딱 유일한 방법은 내년 대선 이겨서계속 동력을 가져가는 겁니다.저쪽 애들 수법을 모르셔도 너무 모르시는듯요.쟤들 여당되면 180석 다수당 개무시하고 개혁중단시켜요.제가 말을 어렵게 한 것도 아닌데 자꾸 했던말 또 하게 하시는지 답답하네요.']"
99,올바르다,5,"['gr를 했더라고 국민이니 챙겨야지요. 이게 다 문재인 대통령의 인내심으로 포용하며 올바른 길로만 가는 성격 때문입니다. 어쨋든 저쩃든 정의로운 방법으로.', '서울시에 여성인구가 압도적이니 표보고 한거여 이게 바로 정치여 아주 올바른 행동을 하고 있어', '올바른 방향의 불도저 기대합니다.']"
100,애정,4,"['언론에 놀아난다기보다 조국장관에 대한 애정과 안타까운 감정이 강해서 그 어떤 말도 귀에 안들어오고 납득이 안 되시는 거죠.저는 강하게 반발하시는 것도 당연하다고 생각합니다.', '그래도 최소한 여기서 민주당 욕하는 분들은 그만한 애정이 있어서 라고 믿고 싶습니다.', '삐꾸파이 애정합니다. 미란다 는 . 미란다 원칙 생각나 안애정합니다']"
101,더하다,4,"['페미가싫어요 진짜 이재명이 문재앙보다 더한놈인데 이준석안되면 이재명 뽑는데 4년 동안 나라씹창난거 보고도 민주당 드립치는 애들은 진짜 지구상에서 대한민국 없앨려는 애들일듯', '참고로 아랫글은 아직도 찢 페북에 남아있음재앙이 근친야동보다 더한건데 듣보시절이라 해명 1도 없고 기사하나도 안나고 그냥 어영부영 넘어감', '개늠의 자석들 40 50이 젤 적극적으로 방역에 협조한다. 그말인즉 더한 상황도 버틸 수 있단 말이다. 이늠들아']"
102,신나다,4,"['문재인찍었으면 지금 상황 즐겨야지내년어 이재명찍고 신나하는 인간들도 있을듯', '오늘도 불러본다 태동아 태동아 신나는 노래', '근데 이게 맞는지는 모르겠어요. 국민들은 부동산 벼락 거지가 되어 있는데. 4대 기업 총수들은 신났네요. 우리나라 기득권들은 이해가 안 되는 게 자기들을 더 부자를 만들어 줘도 고마운 줄 도 모릅니다. 지지자들은 더 가난해 지는 역설이.아. 가난한 사람들은 지지자의 자격이 없는 지도 모르지요.']"
103,이루어지다,4,"['음 근데 국내도 최근까지 배송이 아이스박스로 개별적으로 이루어지기도 했씁니다.실은 보여지는 게 다는 아닌데 쫌 답답합니다.', '앞번호판이 없어서 오토바이가 함부로 다닌다고 생각하지는 않습니다.현장 단속이 제대로 이루어진다면 번호판이 없어도 상관없고뒷번호판만 있어도 비디오 단속이 가능한 경우가 많은데법안의 규제와 관계 없이 실행의지가 없는 거죠.', '20분 동안 문의 전화가 많이 왔었나봐요조금 전 전송된 이송관련 문자메시지는 2021.3.5부터 3.20 까지 이루어진 후원금 사기 고발 사건 관련 피해자들에게 전송한 문자이니 참고바랍니다.라고 두번째 문자가 왔네요']"
104,잘생기다,4,"['잘생겼지생각바르지공부도 잘했지든든한 가족들도 있지뭐 하나 모자란게 없네?', '스포츠머리하면 진짜 잘생긴 남자 처럼 보이겠다는.', '더 큰 잘못.지나치게 잘생김']"
105,깨닫다,4,"['고등학생 때부터 보여주던 모습을 변화없이 그대로 보여주는군요.사람 고쳐서 쓰는 거 아니라는 말이 진리라는 사실을 확실하게 깨닫게 해주는 인물이네요.', '똑순이님 덕분에 초당옥수수철이 됐다는 걸 깨달았네요. 감사합니다 주문해야겠어요', '50만부 이상 팔리면 승기를 잡는 것이며 100만부 팔리면 조국이 확실히 명예회복하여 부활하는 것이라 봅니다.앞으로 내년 대선까지 조국은 항상 이슈의 중심에 설겁니다 조국의 시간은 계속 될것이며 보다 많은 국민들이 조폭같은 검찰의 실체를 알아나갈 것입니다 이에 두려움을 느낀 중궈니 동훈이 국짐이 기레기 무리들은 계속 조국을 때릴것이며 책은 계속 팔려나가 연간 베스트 찍고 더 많은 대중들이 진실을 알게 될거라 봅니다 저 넘들이 제일 두려워 하는 것이 더 많은 대중들이 조국과 검찰의 실체를 깨닫는 거죠.조국님 이 타이밍에 책 내신거 아주 잘하신 겁니다.민주당 내에 하필 이 타이밍이냐 고 짖어대는 개새끼들이 있다고 하던데 이름이나 잘 기억해 둡시다']"
106,아름답다,4,"['행동하는 시민. 추천.참고로 욱일기 대신 전범기라는 아름다운 말이 있습니다.', '지민이의 아름다운 춤사위 ㅠㅠ httpsyoutu.be8d7wnnow2kq', '아름다운 기울기네요']"
107,업적,4,"['박 시장 업적이 너무 많아서 뒤엎으려고 해도 단기간에 힘들듯빨리 임기 끝나면 좋겠네유', '인생에서 제일 큰 업적이 제주도에서 태어난것 밖에 없는 쓰레기가', '안철수는 그래도 긍정적인 업적v3라도 있지. 윤은 머가 있나요?']"
108,야무지다,4,"['염치도 차암 없네컷 오프?꿈도 야무져라 철학도 없는 초옥새가', '청년 지원금 존나 쳐 뿌릴텐데 그거나 야무지게 쳐 빨란다', '뭐 대권?? 꿈도 야무져공매도 어쩌구 신났드만']"
109,친절,4,"['전 일본이라는 국가는 싫어하지만 일본인 개인에 대해서는 정말 아무런 감정이 없어요.오히려 마주치게 되면 외국인이니까 더 친절하게 대해줍니다', '이준석 당대표 윤석열 대선후보 vs 송영길 당대표 이재명 대선후보n와 나도 참 친절하다. 이런 걸 다 가르치고', '창동역에서 상계 넘어가는쪽 버거킹 건너편에 있습니다.아주머니 매우 친절하시고 좋아요.매운만두가 김치만두가 아닙니다. 만두소에 고추가루 팍팍 섞어서 바로 만든 소라서 김치만두라기는 그렇습니다.실제로 김치맛은 하나도 안나고요.제 입맛에는 고기만두가 더 잘 맞았습니다.']"
110,대접,4,"['기레기들 인간으로 대접해주겠다는 것은 송영길이. 기레기와 함께 잘 살아보세. 쿵짝쿵짝. 뽕짝뽕짝. 한마디로 이낙연이처럼 언론개혁 하기 싫타는 뜻이죠ㅡ', '정식으로 신중하지 못한 트윗 올렸다 사과하고 문재인 광신도에게 돌아온 탕자 대접받는 게 낫지 않나요.', '나이드신분에게 소고기 사드리지 마세요.백신이 혈전 부작용이 있는 걸로 아는데콜레스테롤 유발을 아주 심하게 하는 소고기를 먹으면 혈전과 콜레스테롤이 뒤엉켜 그냥 아주.개고기나 오리 삼계탕 생선 이런 거 드세요.나이드신분에게 누가 소고기를 대접함. 빨리 돌아가세요 하는 거지.']"
111,추억,4,"['팜의추억님 저도 그래서 이재명을 지지하고 있습니다. 원잔 관련 업종 근무자라 탈원전을 더 확실히 하더라도 아무 대책 없이 밀어붙이진 않을 것 같아서요', '참고용입니다 httpswww.youtube.comwatch?vnfnz1iuwhhg입질의 추억', '사진의추억 피자 드세요. .']"
112,초월,4,"['주요 도시 시장이 어디가서 20억 사기 당한건가요 지금.?뭘 해도 상상을 초월하는 사람이네요', '. 상상을 초월하시는.', 'e3pizzicato 대선 끝나면지선 생각해야지 뭔 개혁이냐 이럴거고지선 끝나면 총선해야지 뭔 개혁이냐 이럴거죠?결국 180석으로 아무것도 안한 정당으로 역사에 남고그 후폭풍은 상상을 초월하게 될겁니다.국민이 민주당에게서 완전히 등을 돌리게 될 거라는 거만 알아두세요.']"
113,흥행,4,"['캔두애니띵 국짐당은 이준석 땜에 당대표 선거가 흥행이 되는 거지 저쪽도 대선 후보는 흥행 안되요', '저쪽은 우리보다 더 일방적으로 윤석열에 지지율이 몰려 있는데 어째서 흥행이 되는 분위기 일까요', '추미애이재명 빼면 입에 올릴만한 사람이 없잖아요. 민주당 중진 퇴물들은 떠올리기도 싫으네요.김경수 지사가 안타까운정도. 흥행을 위해서 김진애 의원님이 힘이되주시면 좋은데.무리한 부탁같기도 하구여.강경화.']"
114,달래다,3,"['은근히 기분 나쁘네어린애 사탕주며 달래주는 그런 느낌제1야당 대표가 애취급 받고 있어 지금', '이 시국에 쌩뚱맞기는 한데요. 애들이 풍선이나 튜브 가지고 놀기를 좋아해서 풍선 바람넣는 펌프를 매우 자주 씁니다.이거 이름이 애들이 부르기에 어렵고 다들 제각각이어서 저희집은몇년 전부터 푸푸라고 지어서 쓰고 있었습니다.애들이 쉽게 알아먹어서 애있는 집은 이거 쓰셔도 좋을거 같아요.맨날 바람빼고 다시 넣어달래서 힘은 들어요.', '좆까세요 매번 전국민 재난지원금 뇌절? 청년 천만원 지원? 나 20nn5인 자연수살인데 그거 받기 싫어요 그거 내가 빚지는 거랑 다를 게 없어 받기 싫은 돈주고 나중에 배로 갚으라고 하는 건 깡패새끼 버릇 어디 안 가네 하소연할 거면 보배 근근웹 클리앙가서 하시고불도저처럼 일 잘 밀어붙이는 지도자 행정업무능력 드립치면서 이재앙빨면 포크레인으로 님 대가리 찍어드릴게요. 그리고 이준석 좋다 고 언급했던데 이준석은 대선에서 윤석열 미는 게 기정 사실이죠? 이재앙이랑 이준석 엮을 시도 하지 마세요. 지지층 빨아들이려는 역겨운 수작인 거 다 아니까요. 우리가 기회의 평등을 달랬지 결과의 평등을 바랬나요? 공약으로 내 거는 게 하나같이 지향점이 결과의 평등인데 속이훠하겠냐 고 그쪽당은 또 씨발 운동권이라 인사청문회는 장식으로 하고 지들 좆대로 장관 임명할 수 있는 특권이 주어졌냐? 운동권이라 사회 생활 출발점인 대학 입시에서 비리 저지르고 다른 청년들 기회 뺏는 놈 두둔하는 게 청년 위하는 당이냐? 이미 이재앙은 형보수지찢어버린다 가천대 듣보발언부터 대통령 될 사람으로서는 부적격인 사람이야 앞으로 쏟아질 네거티브 공세 견딜 수 있겠어?씨팔럼아 니 본진으로 기어들어가라 바퀴벌레같은 새끼야']"
115,맛집,3,"['성북구똑순이 저는 어머님 오시는날 마춰서 주문할려구요맛집 정보 감사합니다', '허경영이 젤 먼저xa0 유사공약 했으니 허경영에xa0 승인가? xa0nn재밌네요 xa0nn허경영 이재명 기본소득 오세훈 안심소득은 짝퉁 공약내가 원조 헤럴드경제n허경영 국가혁명당 총재가 이재명 경기도지사의 기본소득 오세훈 서울시장의 안심소득의 원조가 결국 자신이 1997년에 발표한 국민배당금 을 흉내낸 것 이라고 지적했다. 지난 18일 허 총재는 페이스북에 허경영 원조 맛집이 소문이 많이 났나보다. 짝퉁 공약들이 난무하다 며 이 지사와 오 시장 미국 민주당 대통령 후보 경선에 나섰던 앤드류 양기본소득이 포함된 3d 사진을 올렸다. 이어 허 총재는 원조 맛집 .nnnhttpbiz.heraldcorp.comview.php?ud20210419000530', '윤석열 책 나오고이낙연.조국.정치인들 책 계속 나오네요.이재명도 나올 때가 되었는데 어떨까요?판매로 보면 조국이 압도적일 거 같은데.그래도 많이 살까요?조국 책 글 보다가 갑자기 생각났어요.']"
116,넘사벽,3,"['north america 체크하면 거기가 더 넘사벽이긴 해요.앞으로 north america 도 금방 따라잡을듯', '중국은 영어와 어순이 동일 여러 가지 동남아 국가들 영어 넘사벽인데 어디서 구라를', '이동형 작가가 괜히 초천재가 아니라는 거기에 의리까지 넘사벽']"
117,날뛰다,3,"['표에 미쳐 날뛰는 놈이지 이게 안먹혔움 좋겠다 인제는', '정반대의 생각이시네요대선을 지면 도로 십년이 될겁니다 김대중 노무현 대통령 이후 이명박근혜때를 생각하면 쉬울 것 같습니다 정권바뀌면 검찰 언론은 더 날뛰겠죠 그렇게 된다면 우린 제2의 최순실503 국정농단급 이슈만 기다리고 있어야 할거같습니다', '이 틈을 타고 민주당 찍자는 여론 형성하려는 밭갈이 새끼들 존나 날뛰고 있음 이제 밭갈이 티내는 새끼들은 블라해서 아예 존재를 지워버리던가 해야지. 국힘이 이상한 방향으로 간다고 수구틀딱 개버러지 민주당에 표를 왜 줌 아 그래서 민주당 뽑을거야?']"
118,교훈,3,"['서울 엠빙신은 아이스링크의 교훈을 제대로 얻지 못했음.서초동. 드론 촬용으로 갑자기 인기가 올라갔다가 다시 안전빵 보도로 퇴행.', '블랙혹다운은 검새에게 주는 교훈도 들어있지여너무 자만하지 마라 검새다운', 'doovoo 미군 입장에서는 기억에서 지우고 싶은 흑역사 중에서도 흑역사인데 이걸 영화화하는 과정에서 실제 소말리아에 파견되었던 해당 부대를 엑스트라로 출연시켜 지원한 것은 대단해 보입니다.애초에 미국은 소말리아에 파병을 할 의사가 없었습니다. 근데 유엔이 미국 너네 아니면 누가 갈 수 있겠냐 고 눈치를 슬슬 보고 있으니 어쩔 수 없이 해병대 1개 사단을 파병했던 거죠. 미군에 그닥 적대적이지는 않았던 모가디슈의 민심이 극적으로 적대적으로 돌아서게 된 계기는 친미 중립 부족장들의 연합 회의 모임을 아이디드가 소집한 참모회의 같은 걸로 오인하고 그 건물을 날려버리면서 부족장들이 죄다 폭사해버린 사건입니다. 이후로 미 해병대가 철수를 하고 파키스탄군 제10 산악사단 중심으로 유엔평화유지군이 들어왔는데 이제 때가 왔다 고 막 설치고 다니던 아이디드의 민병대가 매복을 걸어 파키스탄군 24명을 살해하는 사고를 치고 아이디드 이놈은 꼭 잡아야겠다 고 다시 소말리이에 들어간 미군이 영화 속의 레인져와 델타였던 거죠. 다만 당시 미군은 화력이 충분한 상태는 결코 아니었습니다. 소말리아에서 미군이 얻은 교훈 하나가 아무리 뛰어난 특수부대라도 전면전 전투 상황에선 경무장 보병의 한계를 넘어서 지는 못한다 였거든요. 그걸 알았는지 게리슨 장군이 건쉽의 파견을 요청했었지만 거부당해 지원세력이 충분하지 못한 상황에서 출동을 강행했다가 그 사달이 났던거죠. 영화에도 나오지만 미군과 파키스탄군은 모가디슈 시내로 진입할 일이 있을 경우 서로 통보를 하고 들어가는 것으로 합의가 되어 있었는데 미군이 아무런 통보도 없이 사고를 치는 바람에 파키스탄군이 매우 꼭지가 돌아버려서 꽤 오랬동안 지원 요청을 거절하다가 두둑한 사후보상을 약속받고 들어간겁니다. 미군이 파키스탄군 바지끄댕이 붙잡고 눈물콧물 흘리면서 매달린 꼴이 된거죠.']"
